location_id,day_of_week,open_time,close_time,is_closed
"e38ddce2-0a48-4740-be9d-d4b81d5b372c","1","","",true
"e38ddce2-0a48-4740-be9d-d4b81d5b372c","2","","",true
"e38ddce2-0a48-4740-be9d-d4b81d5b372c","3","10:00 AM","06:00 PM",false
"e38ddce2-0a48-4740-be9d-d4b81d5b372c","4","10:00 AM","06:00 PM",false
"e38ddce2-0a48-4740-be9d-d4b81d5b372c","5","10:00 AM","06:00 PM",false
"e38ddce2-0a48-4740-be9d-d4b81d5b372c","6","10:00 AM","06:00 PM",false
"e38ddce2-0a48-4740-be9d-d4b81d5b372c","7","10:00 AM","06:00 PM",false
"d4536121-a869-48cf-b029-d7dcf57a83fb","1","09:00 AM","07:00 PM",false
"d4536121-a869-48cf-b029-d7dcf57a83fb","2","09:00 AM","07:00 PM",false
"d4536121-a869-48cf-b029-d7dcf57a83fb","3","09:00 AM","07:00 PM",false
"d4536121-a869-48cf-b029-d7dcf57a83fb","4","09:00 AM","07:00 PM",false
"d4536121-a869-48cf-b029-d7dcf57a83fb","5","09:00 AM","07:00 PM",false
"d4536121-a869-48cf-b029-d7dcf57a83fb","6","09:00 AM","05:00 PM",false
"d4536121-a869-48cf-b029-d7dcf57a83fb","7","12:00 PM","05:00 PM",false
"43ee0503-3102-4b36-8bf8-76cc56e1bbed","1","","",true
"43ee0503-3102-4b36-8bf8-76cc56e1bbed","2","","",true
"43ee0503-3102-4b36-8bf8-76cc56e1bbed","3","08:00 AM","06:00 PM",false
"43ee0503-3102-4b36-8bf8-76cc56e1bbed","4","08:00 AM","06:00 PM",false
"43ee0503-3102-4b36-8bf8-76cc56e1bbed","5","08:00 AM","06:00 PM",false
"43ee0503-3102-4b36-8bf8-76cc56e1bbed","6","08:00 AM","06:00 PM",false
"43ee0503-3102-4b36-8bf8-76cc56e1bbed","7","08:00 AM","06:00 PM",false
"e1c95285-8b52-459c-95d7-e63f7ed3f147","1","","",true
"e1c95285-8b52-459c-95d7-e63f7ed3f147","2","","",true
"e1c95285-8b52-459c-95d7-e63f7ed3f147","3","","",true
"e1c95285-8b52-459c-95d7-e63f7ed3f147","4","10:00 AM","07:00 PM",false
"e1c95285-8b52-459c-95d7-e63f7ed3f147","5","10:00 AM","07:00 PM",false
"e1c95285-8b52-459c-95d7-e63f7ed3f147","6","10:00 AM","07:00 PM",false
"e1c95285-8b52-459c-95d7-e63f7ed3f147","7","10:00 AM","07:00 PM",false
"9b716465-d1a8-4705-9c6e-c4c273a50c84","1","11:00 AM","06:00 PM",false
"9b716465-d1a8-4705-9c6e-c4c273a50c84","2","11:00 AM","06:00 PM",false
"9b716465-d1a8-4705-9c6e-c4c273a50c84","3","11:00 AM","06:00 PM",false
"9b716465-d1a8-4705-9c6e-c4c273a50c84","4","11:00 AM","06:00 PM",false
"9b716465-d1a8-4705-9c6e-c4c273a50c84","5","11:00 AM","07:00 PM",false
"9b716465-d1a8-4705-9c6e-c4c273a50c84","6","11:00 AM","07:00 PM",false
"9b716465-d1a8-4705-9c6e-c4c273a50c84","7","11:00 AM","07:00 PM",false
"05143bc8-a266-4264-a6a9-68726f927b56","1","10:00 AM","07:00 PM",false
"05143bc8-a266-4264-a6a9-68726f927b56","2","10:00 AM","07:00 PM",false
"05143bc8-a266-4264-a6a9-68726f927b56","3","","",true
"05143bc8-a266-4264-a6a9-68726f927b56","4","10:00 AM","07:00 PM",false
"05143bc8-a266-4264-a6a9-68726f927b56","5","10:00 AM","07:00 PM",false
"05143bc8-a266-4264-a6a9-68726f927b56","6","10:00 AM","07:00 PM",false
"05143bc8-a266-4264-a6a9-68726f927b56","7","10:00 AM","07:00 PM",false
"242009b7-3e4b-4d21-9d94-a2866fa00ad1","1","12:00 PM","07:00 PM",false
"242009b7-3e4b-4d21-9d94-a2866fa00ad1","2","","",true
"242009b7-3e4b-4d21-9d94-a2866fa00ad1","3","","",true
"242009b7-3e4b-4d21-9d94-a2866fa00ad1","4","","",true
"242009b7-3e4b-4d21-9d94-a2866fa00ad1","5","02:00 PM","07:00 PM",false
"242009b7-3e4b-4d21-9d94-a2866fa00ad1","6","11:00 AM","07:00 PM",false
"242009b7-3e4b-4d21-9d94-a2866fa00ad1","7","11:00 AM","07:00 PM",false
"ad7bf5e6-033a-400f-b7a6-209e9ffde037","1","","",true
"ad7bf5e6-033a-400f-b7a6-209e9ffde037","2","","",true
"ad7bf5e6-033a-400f-b7a6-209e9ffde037","3","","",true
"ad7bf5e6-033a-400f-b7a6-209e9ffde037","4","03:00 PM","07:00 PM",false
"ad7bf5e6-033a-400f-b7a6-209e9ffde037","5","04:00 PM","08:00 PM",false
"ad7bf5e6-033a-400f-b7a6-209e9ffde037","6","11:00 AM","07:00 PM",false
"ad7bf5e6-033a-400f-b7a6-209e9ffde037","7","11:00 AM","06:00 PM",false
"961d8728-e9b0-4fda-bb76-a9fceccd9f27","1","11:20 AM","03:20 PM",false
"961d8728-e9b0-4fda-bb76-a9fceccd9f27","1","04:00 PM","08:40 PM",false
"961d8728-e9b0-4fda-bb76-a9fceccd9f27","2","11:20 AM","03:20 PM",false
"961d8728-e9b0-4fda-bb76-a9fceccd9f27","2","04:00 PM","08:40 PM",false
"961d8728-e9b0-4fda-bb76-a9fceccd9f27","3","11:20 AM","03:20 PM",false
"961d8728-e9b0-4fda-bb76-a9fceccd9f27","3","04:00 PM","08:40 PM",false
"961d8728-e9b0-4fda-bb76-a9fceccd9f27","4","11:20 AM","03:20 PM",false
"961d8728-e9b0-4fda-bb76-a9fceccd9f27","4","04:00 PM","08:40 PM",false
"961d8728-e9b0-4fda-bb76-a9fceccd9f27","5","11:20 AM","03:20 PM",false
"961d8728-e9b0-4fda-bb76-a9fceccd9f27","5","04:00 PM","09:20 PM",false
"961d8728-e9b0-4fda-bb76-a9fceccd9f27","6","11:20 AM","03:20 PM",false
"961d8728-e9b0-4fda-bb76-a9fceccd9f27","6","04:00 PM","09:20 PM",false
"961d8728-e9b0-4fda-bb76-a9fceccd9f27","7","11:20 AM","03:20 PM",false
"961d8728-e9b0-4fda-bb76-a9fceccd9f27","7","04:00 PM","08:40 PM",false
"e463fa57-9e83-496b-ac11-cee81ebad776","1","","",true
"e463fa57-9e83-496b-ac11-cee81ebad776","2","11:00 AM","07:00 PM",false
"e463fa57-9e83-496b-ac11-cee81ebad776","3","11:00 AM","07:00 PM",false
"e463fa57-9e83-496b-ac11-cee81ebad776","4","11:00 AM","08:00 PM",false
"e463fa57-9e83-496b-ac11-cee81ebad776","5","11:00 AM","08:00 PM",false
"e463fa57-9e83-496b-ac11-cee81ebad776","6","11:00 AM","08:00 PM",false
"e463fa57-9e83-496b-ac11-cee81ebad776","7","11:00 AM","07:00 PM",false
"835bc373-eb86-499a-a83d-62230dfe8252","1","07:00 AM","08:00 PM",false
"835bc373-eb86-499a-a83d-62230dfe8252","2","07:00 AM","08:00 PM",false
"835bc373-eb86-499a-a83d-62230dfe8252","3","07:00 AM","08:00 PM",false
"835bc373-eb86-499a-a83d-62230dfe8252","4","07:00 AM","08:00 PM",false
"835bc373-eb86-499a-a83d-62230dfe8252","5","07:00 AM","08:00 PM",false
"835bc373-eb86-499a-a83d-62230dfe8252","6","07:00 AM","08:00 PM",false
"835bc373-eb86-499a-a83d-62230dfe8252","7","07:00 AM","08:00 PM",false
"55e22e93-3d6e-4b82-9f9c-43d124cac63e","1","09:00 AM","02:00 PM",false
"55e22e93-3d6e-4b82-9f9c-43d124cac63e","2","09:00 AM","02:00 PM",false
"55e22e93-3d6e-4b82-9f9c-43d124cac63e","3","09:00 AM","02:00 PM",false
"55e22e93-3d6e-4b82-9f9c-43d124cac63e","4","10:00 AM","06:00 PM",false
"55e22e93-3d6e-4b82-9f9c-43d124cac63e","5","10:00 AM","06:00 PM",false
"55e22e93-3d6e-4b82-9f9c-43d124cac63e","6","10:00 AM","06:00 PM",false
"55e22e93-3d6e-4b82-9f9c-43d124cac63e","7","10:00 AM","05:00 PM",false
"0e82cc2f-fa98-4bf1-9b48-046fb9f7de88","1","","",true
"0e82cc2f-fa98-4bf1-9b48-046fb9f7de88","2","","",true
"0e82cc2f-fa98-4bf1-9b48-046fb9f7de88","3","09:00 AM","09:00 PM",false
"0e82cc2f-fa98-4bf1-9b48-046fb9f7de88","4","09:00 AM","09:00 PM",false
"0e82cc2f-fa98-4bf1-9b48-046fb9f7de88","5","09:00 AM","09:00 PM",false
"0e82cc2f-fa98-4bf1-9b48-046fb9f7de88","6","09:00 AM","09:00 PM",false
"0e82cc2f-fa98-4bf1-9b48-046fb9f7de88","7","09:00 AM","09:00 PM",false
"434daaa9-580b-4f9c-9945-7a5df99c1be6","1","06:00 AM","10:00 PM",false
"434daaa9-580b-4f9c-9945-7a5df99c1be6","2","06:00 AM","10:00 PM",false
"434daaa9-580b-4f9c-9945-7a5df99c1be6","3","06:00 AM","10:00 PM",false
"434daaa9-580b-4f9c-9945-7a5df99c1be6","4","06:00 AM","10:00 PM",false
"434daaa9-580b-4f9c-9945-7a5df99c1be6","5","06:00 AM","10:00 PM",false
"434daaa9-580b-4f9c-9945-7a5df99c1be6","6","06:00 AM","10:00 PM",false
"434daaa9-580b-4f9c-9945-7a5df99c1be6","7","07:00 AM","10:00 PM",false
"1596a14f-0d6b-45bd-913a-42d8e4a55207","1","11:00 AM","08:00 PM",false
"1596a14f-0d6b-45bd-913a-42d8e4a55207","2","11:00 AM","08:00 PM",false
"1596a14f-0d6b-45bd-913a-42d8e4a55207","3","12:00 PM","08:00 PM",false
"1596a14f-0d6b-45bd-913a-42d8e4a55207","4","11:00 AM","08:00 PM",false
"1596a14f-0d6b-45bd-913a-42d8e4a55207","5","10:00 AM","09:00 PM",false
"1596a14f-0d6b-45bd-913a-42d8e4a55207","6","10:00 AM","10:00 PM",false
"1596a14f-0d6b-45bd-913a-42d8e4a55207","7","10:00 AM","09:00 PM",false
"c521d8db-e58f-4601-9adc-e51e06a5193c","1","","",true
"c521d8db-e58f-4601-9adc-e51e06a5193c","2","","",true
"c521d8db-e58f-4601-9adc-e51e06a5193c","3","09:00 AM","06:00 PM",false
"c521d8db-e58f-4601-9adc-e51e06a5193c","4","09:00 AM","06:00 PM",false
"c521d8db-e58f-4601-9adc-e51e06a5193c","5","09:00 AM","06:00 PM",false
"c521d8db-e58f-4601-9adc-e51e06a5193c","6","09:00 AM","06:00 PM",false
"c521d8db-e58f-4601-9adc-e51e06a5193c","7","09:00 AM","06:00 PM",false
"db8a350f-46af-4188-aec2-15889745dfeb","1","06:30 AM","07:30 PM",false
"db8a350f-46af-4188-aec2-15889745dfeb","2","06:30 AM","07:30 PM",false
"db8a350f-46af-4188-aec2-15889745dfeb","3","06:30 AM","07:30 PM",false
"db8a350f-46af-4188-aec2-15889745dfeb","4","06:30 AM","07:30 PM",false
"db8a350f-46af-4188-aec2-15889745dfeb","5","06:30 AM","07:30 PM",false
"db8a350f-46af-4188-aec2-15889745dfeb","6","07:00 AM","07:30 PM",false
"db8a350f-46af-4188-aec2-15889745dfeb","7","07:00 AM","07:30 PM",false
"d96fef47-4223-4fd2-8e5c-97b63e61ab16","1","07:30 AM","06:00 PM",false
"d96fef47-4223-4fd2-8e5c-97b63e61ab16","2","07:30 AM","06:00 PM",false
"d96fef47-4223-4fd2-8e5c-97b63e61ab16","3","07:30 AM","06:00 PM",false
"d96fef47-4223-4fd2-8e5c-97b63e61ab16","4","07:30 AM","06:00 PM",false
"d96fef47-4223-4fd2-8e5c-97b63e61ab16","5","07:30 AM","06:00 PM",false
"d96fef47-4223-4fd2-8e5c-97b63e61ab16","6","","",true
"d96fef47-4223-4fd2-8e5c-97b63e61ab16","7","08:00 AM","11:00 AM",false
"621593d0-a5fe-4cef-b75d-bbcf91633a48","1","07:30 AM","06:00 PM",false
"621593d0-a5fe-4cef-b75d-bbcf91633a48","2","07:30 AM","06:00 PM",false
"621593d0-a5fe-4cef-b75d-bbcf91633a48","3","07:30 AM","06:00 PM",false
"621593d0-a5fe-4cef-b75d-bbcf91633a48","4","07:30 AM","06:00 PM",false
"621593d0-a5fe-4cef-b75d-bbcf91633a48","5","07:30 AM","06:00 PM",false
"621593d0-a5fe-4cef-b75d-bbcf91633a48","6","08:00 AM","06:00 PM",false
"621593d0-a5fe-4cef-b75d-bbcf91633a48","7","08:00 AM","06:00 PM",false
"fc80247f-f256-4a66-9356-5635a1be929d","1","","",true
"fc80247f-f256-4a66-9356-5635a1be929d","2","07:00 AM","11:00 AM",false
"fc80247f-f256-4a66-9356-5635a1be929d","2","11:30 AM","09:00 PM",false
"fc80247f-f256-4a66-9356-5635a1be929d","3","07:00 AM","11:00 AM",false
"fc80247f-f256-4a66-9356-5635a1be929d","3","11:30 AM","09:00 PM",false
"fc80247f-f256-4a66-9356-5635a1be929d","4","07:00 AM","11:00 AM",false
"fc80247f-f256-4a66-9356-5635a1be929d","4","11:30 AM","09:00 PM",false
"fc80247f-f256-4a66-9356-5635a1be929d","5","07:00 AM","11:00 AM",false
"fc80247f-f256-4a66-9356-5635a1be929d","5","11:30 AM","09:00 PM",false
"fc80247f-f256-4a66-9356-5635a1be929d","6","07:00 AM","10:00 PM",false
"fc80247f-f256-4a66-9356-5635a1be929d","7","07:00 AM","08:00 PM",false
"1c4c8162-5661-4e30-9a83-95a2c5b582db","1","07:00 AM","10:30 PM",false
"1c4c8162-5661-4e30-9a83-95a2c5b582db","2","07:00 AM","10:30 PM",false
"1c4c8162-5661-4e30-9a83-95a2c5b582db","3","07:00 AM","10:30 PM",false
"1c4c8162-5661-4e30-9a83-95a2c5b582db","4","07:00 AM","10:30 PM",false
"1c4c8162-5661-4e30-9a83-95a2c5b582db","5","07:00 AM","10:30 PM",false
"1c4c8162-5661-4e30-9a83-95a2c5b582db","6","07:00 AM","10:30 PM",false
"1c4c8162-5661-4e30-9a83-95a2c5b582db","7","07:00 AM","10:30 PM",false
"630b5edd-86c3-4041-9a4a-804d14a5f9f6","1","09:00 AM","03:00 PM",false
"630b5edd-86c3-4041-9a4a-804d14a5f9f6","2","","",true
"630b5edd-86c3-4041-9a4a-804d14a5f9f6","3","09:00 AM","03:00 PM",false
"630b5edd-86c3-4041-9a4a-804d14a5f9f6","4","09:00 AM","03:00 PM",false
"630b5edd-86c3-4041-9a4a-804d14a5f9f6","5","09:00 AM","03:00 PM",false
"630b5edd-86c3-4041-9a4a-804d14a5f9f6","6","09:00 AM","03:00 PM",false
"630b5edd-86c3-4041-9a4a-804d14a5f9f6","7","09:00 AM","03:00 PM",false
"576506b7-a148-4611-b2e9-41080eef2df0","1","12:00 AM","11:59 PM",false
"576506b7-a148-4611-b2e9-41080eef2df0","2","12:00 AM","11:59 PM",false
"576506b7-a148-4611-b2e9-41080eef2df0","3","12:00 AM","11:59 PM",false
"576506b7-a148-4611-b2e9-41080eef2df0","4","12:00 AM","11:59 PM",false
"576506b7-a148-4611-b2e9-41080eef2df0","5","12:00 AM","11:59 PM",false
"576506b7-a148-4611-b2e9-41080eef2df0","6","12:00 AM","11:59 PM",false
"576506b7-a148-4611-b2e9-41080eef2df0","7","12:00 AM","11:59 PM",false
"e1788c93-6061-472c-b3b2-9eb6622d484e","1","","",true
"e1788c93-6061-472c-b3b2-9eb6622d484e","2","12:00 PM","08:00 PM",false
"e1788c93-6061-472c-b3b2-9eb6622d484e","3","12:00 PM","08:00 PM",false
"e1788c93-6061-472c-b3b2-9eb6622d484e","4","12:00 PM","08:00 PM",false
"e1788c93-6061-472c-b3b2-9eb6622d484e","5","12:00 PM","08:00 PM",false
"e1788c93-6061-472c-b3b2-9eb6622d484e","6","11:00 AM","08:00 PM",false
"e1788c93-6061-472c-b3b2-9eb6622d484e","7","11:00 AM","06:00 PM",false
"8164b678-02ad-472e-bd9c-2525ebea8345","1","","",true
"8164b678-02ad-472e-bd9c-2525ebea8345","2","11:00 AM","06:00 PM",false
"8164b678-02ad-472e-bd9c-2525ebea8345","3","11:00 AM","06:00 PM",false
"8164b678-02ad-472e-bd9c-2525ebea8345","4","11:00 AM","06:00 PM",false
"8164b678-02ad-472e-bd9c-2525ebea8345","5","10:00 AM","06:00 PM",false
"8164b678-02ad-472e-bd9c-2525ebea8345","6","10:00 AM","06:00 PM",false
"8164b678-02ad-472e-bd9c-2525ebea8345","7","11:00 AM","06:00 PM",false
"3dc1aff3-3524-41eb-804b-88b0f5f4bfc1","1","","",true
"3dc1aff3-3524-41eb-804b-88b0f5f4bfc1","2","","",true
"3dc1aff3-3524-41eb-804b-88b0f5f4bfc1","3","09:30 AM","06:00 PM",false
"3dc1aff3-3524-41eb-804b-88b0f5f4bfc1","4","09:30 AM","06:00 PM",false
"3dc1aff3-3524-41eb-804b-88b0f5f4bfc1","5","09:30 AM","06:00 PM",false
"3dc1aff3-3524-41eb-804b-88b0f5f4bfc1","6","09:30 AM","06:00 PM",false
"3dc1aff3-3524-41eb-804b-88b0f5f4bfc1","7","09:30 AM","06:00 PM",false
"ce4decb3-613c-4248-a5fe-8bbe47b2f378","1","","",true
"ce4decb3-613c-4248-a5fe-8bbe47b2f378","2","","",true
"ce4decb3-613c-4248-a5fe-8bbe47b2f378","3","11:00 AM","02:00 PM",false
"ce4decb3-613c-4248-a5fe-8bbe47b2f378","3","04:30 PM","08:00 PM",false
"ce4decb3-613c-4248-a5fe-8bbe47b2f378","4","11:00 AM","02:00 PM",false
"ce4decb3-613c-4248-a5fe-8bbe47b2f378","4","06:00 PM","08:00 PM",false
"ce4decb3-613c-4248-a5fe-8bbe47b2f378","5","11:00 AM","02:00 PM",false
"ce4decb3-613c-4248-a5fe-8bbe47b2f378","5","05:00 PM","08:00 PM",false
"ce4decb3-613c-4248-a5fe-8bbe47b2f378","6","11:00 AM","02:00 PM",false
"ce4decb3-613c-4248-a5fe-8bbe47b2f378","6","04:30 PM","08:00 PM",false
"ce4decb3-613c-4248-a5fe-8bbe47b2f378","7","11:00 AM","02:00 PM",false
"ce4decb3-613c-4248-a5fe-8bbe47b2f378","7","05:00 PM","08:00 PM",false
"4e25dbc8-415b-42b2-b21d-446a7164d4f0","1","11:00 AM","08:00 PM",false
"4e25dbc8-415b-42b2-b21d-446a7164d4f0","2","11:00 AM","08:00 PM",false
"4e25dbc8-415b-42b2-b21d-446a7164d4f0","3","11:00 AM","08:00 PM",false
"4e25dbc8-415b-42b2-b21d-446a7164d4f0","4","11:00 AM","08:00 PM",false
"4e25dbc8-415b-42b2-b21d-446a7164d4f0","5","11:00 AM","09:00 PM",false
"4e25dbc8-415b-42b2-b21d-446a7164d4f0","6","11:00 AM","09:00 PM",false
"4e25dbc8-415b-42b2-b21d-446a7164d4f0","7","10:30 AM","05:00 PM",false
"1b470c00-f846-4d84-a92e-65276d724772","1","09:00 AM","04:00 PM",false
"1b470c00-f846-4d84-a92e-65276d724772","2","09:00 AM","04:00 PM",false
"1b470c00-f846-4d84-a92e-65276d724772","3","09:00 AM","04:00 PM",false
"1b470c00-f846-4d84-a92e-65276d724772","4","09:00 AM","04:00 PM",false
"1b470c00-f846-4d84-a92e-65276d724772","5","09:00 AM","04:00 PM",false
"1b470c00-f846-4d84-a92e-65276d724772","6","09:00 AM","04:00 PM",false
"1b470c00-f846-4d84-a92e-65276d724772","7","09:00 AM","04:00 PM",false
"f552301d-a51a-4088-bf3a-22bb79ec3e4e","1","","",true
"f552301d-a51a-4088-bf3a-22bb79ec3e4e","2","08:00 AM","07:00 PM",false
"f552301d-a51a-4088-bf3a-22bb79ec3e4e","3","08:00 AM","07:00 PM",false
"f552301d-a51a-4088-bf3a-22bb79ec3e4e","4","08:00 AM","07:00 PM",false
"f552301d-a51a-4088-bf3a-22bb79ec3e4e","5","08:00 AM","07:00 PM",false
"f552301d-a51a-4088-bf3a-22bb79ec3e4e","6","08:00 AM","07:00 PM",false
"f552301d-a51a-4088-bf3a-22bb79ec3e4e","7","08:00 AM","06:00 PM",false
"040246a1-8c1d-473c-a833-b6f4def6642e","1","","",true
"040246a1-8c1d-473c-a833-b6f4def6642e","2","","",true
"040246a1-8c1d-473c-a833-b6f4def6642e","3","10:00 AM","03:00 PM",false
"040246a1-8c1d-473c-a833-b6f4def6642e","4","10:00 AM","03:00 PM",false
"040246a1-8c1d-473c-a833-b6f4def6642e","5","10:00 AM","06:00 PM",false
"040246a1-8c1d-473c-a833-b6f4def6642e","6","10:00 AM","06:00 PM",false
"040246a1-8c1d-473c-a833-b6f4def6642e","7","10:00 AM","06:00 PM",false
"302841a6-aa62-471f-8c99-dac9d0dbc112","1","12:00 PM","07:00 PM",false
"302841a6-aa62-471f-8c99-dac9d0dbc112","2","12:00 PM","07:00 PM",false
"302841a6-aa62-471f-8c99-dac9d0dbc112","3","12:00 PM","07:00 PM",false
"302841a6-aa62-471f-8c99-dac9d0dbc112","4","12:00 PM","07:00 PM",false
"302841a6-aa62-471f-8c99-dac9d0dbc112","5","12:00 PM","07:00 PM",false
"302841a6-aa62-471f-8c99-dac9d0dbc112","6","10:00 AM","07:00 PM",false
"302841a6-aa62-471f-8c99-dac9d0dbc112","7","12:00 PM","05:00 PM",false
"94c058d9-22d4-4acb-8349-38f778cdb871","1","12:00 PM","06:00 PM",false
"94c058d9-22d4-4acb-8349-38f778cdb871","2","12:00 PM","06:00 PM",false
"94c058d9-22d4-4acb-8349-38f778cdb871","3","12:00 PM","06:00 PM",false
"94c058d9-22d4-4acb-8349-38f778cdb871","4","12:00 PM","06:00 PM",false
"94c058d9-22d4-4acb-8349-38f778cdb871","5","03:00 PM","08:00 PM",false
"94c058d9-22d4-4acb-8349-38f778cdb871","6","12:00 PM","06:00 PM",false
"94c058d9-22d4-4acb-8349-38f778cdb871","7","12:00 PM","06:00 PM",false
"a4f4311c-c866-4340-80d0-747dfe4a3ad0","1","","",true
"a4f4311c-c866-4340-80d0-747dfe4a3ad0","2","07:00 AM","07:00 PM",false
"a4f4311c-c866-4340-80d0-747dfe4a3ad0","3","07:00 AM","07:00 PM",false
"a4f4311c-c866-4340-80d0-747dfe4a3ad0","4","07:00 AM","07:00 PM",false
"a4f4311c-c866-4340-80d0-747dfe4a3ad0","5","07:00 AM","07:00 PM",false
"a4f4311c-c866-4340-80d0-747dfe4a3ad0","6","07:00 AM","07:00 PM",false
"a4f4311c-c866-4340-80d0-747dfe4a3ad0","7","07:00 AM","07:00 PM",false
"64475225-4d39-4e78-bafa-22f85027bfdc","1","","",true
"64475225-4d39-4e78-bafa-22f85027bfdc","2","07:00 AM","02:00 PM",false
"64475225-4d39-4e78-bafa-22f85027bfdc","3","07:00 AM","02:00 PM",false
"64475225-4d39-4e78-bafa-22f85027bfdc","4","07:00 AM","02:00 PM",false
"64475225-4d39-4e78-bafa-22f85027bfdc","5","07:00 AM","02:00 PM",false
"64475225-4d39-4e78-bafa-22f85027bfdc","6","07:00 AM","02:00 PM",false
"64475225-4d39-4e78-bafa-22f85027bfdc","7","08:00 AM","02:00 PM",false
"8776cccf-0f8b-4735-bc04-62a16f340a79","1","11:00 AM","08:10 PM",false
"8776cccf-0f8b-4735-bc04-62a16f340a79","2","","",true
"8776cccf-0f8b-4735-bc04-62a16f340a79","3","11:00 AM","08:10 PM",false
"8776cccf-0f8b-4735-bc04-62a16f340a79","4","11:00 AM","08:10 PM",false
"8776cccf-0f8b-4735-bc04-62a16f340a79","5","11:00 AM","08:10 PM",false
"8776cccf-0f8b-4735-bc04-62a16f340a79","6","09:40 AM","08:10 PM",false
"8776cccf-0f8b-4735-bc04-62a16f340a79","7","09:40 AM","08:10 PM",false
"0cc26bc5-3371-4899-909d-c9151f4c6c59","1","12:00 PM","06:00 PM",false
"0cc26bc5-3371-4899-909d-c9151f4c6c59","2","","",true
"0cc26bc5-3371-4899-909d-c9151f4c6c59","3","12:00 PM","08:00 PM",false
"0cc26bc5-3371-4899-909d-c9151f4c6c59","4","12:00 PM","08:00 PM",false
"0cc26bc5-3371-4899-909d-c9151f4c6c59","5","12:00 PM","08:00 PM",false
"0cc26bc5-3371-4899-909d-c9151f4c6c59","6","11:00 AM","09:00 PM",false
"0cc26bc5-3371-4899-909d-c9151f4c6c59","7","12:00 PM","06:00 PM",false
"1278a776-3ede-4583-aef2-c830ddd69621","1","11:00 AM","02:00 PM",false
"1278a776-3ede-4583-aef2-c830ddd69621","2","","",true
"1278a776-3ede-4583-aef2-c830ddd69621","3","11:00 AM","04:00 PM",false
"1278a776-3ede-4583-aef2-c830ddd69621","4","11:00 AM","04:00 PM",false
"1278a776-3ede-4583-aef2-c830ddd69621","5","11:00 AM","04:00 PM",false
"1278a776-3ede-4583-aef2-c830ddd69621","6","11:00 AM","04:00 PM",false
"1278a776-3ede-4583-aef2-c830ddd69621","7","11:00 AM","02:00 PM",false
"9f1ccb1c-86e7-456d-8740-7a846d9d4360","1","","",true
"9f1ccb1c-86e7-456d-8740-7a846d9d4360","2","12:00 PM","07:00 PM",false
"9f1ccb1c-86e7-456d-8740-7a846d9d4360","3","12:00 PM","07:00 PM",false
"9f1ccb1c-86e7-456d-8740-7a846d9d4360","4","12:00 PM","07:00 PM",false
"9f1ccb1c-86e7-456d-8740-7a846d9d4360","5","11:00 AM","07:00 PM",false
"9f1ccb1c-86e7-456d-8740-7a846d9d4360","6","11:00 AM","07:00 PM",false
"9f1ccb1c-86e7-456d-8740-7a846d9d4360","7","11:00 AM","07:00 PM",false
"2e61dd81-42f7-46c5-aad3-dc95dbe69efd","1","","",true
"2e61dd81-42f7-46c5-aad3-dc95dbe69efd","2","","",true
"2e61dd81-42f7-46c5-aad3-dc95dbe69efd","3","10:00 AM","01:00 PM",false
"2e61dd81-42f7-46c5-aad3-dc95dbe69efd","3","02:00 PM","06:00 PM",false
"2e61dd81-42f7-46c5-aad3-dc95dbe69efd","4","10:00 AM","01:00 PM",false
"2e61dd81-42f7-46c5-aad3-dc95dbe69efd","4","02:00 PM","06:00 PM",false
"2e61dd81-42f7-46c5-aad3-dc95dbe69efd","5","10:00 AM","01:00 PM",false
"2e61dd81-42f7-46c5-aad3-dc95dbe69efd","5","02:00 PM","06:00 PM",false
"2e61dd81-42f7-46c5-aad3-dc95dbe69efd","6","10:00 AM","01:00 PM",false
"2e61dd81-42f7-46c5-aad3-dc95dbe69efd","6","02:00 PM","06:00 PM",false
"2e61dd81-42f7-46c5-aad3-dc95dbe69efd","7","10:00 AM","01:00 PM",false
"2e61dd81-42f7-46c5-aad3-dc95dbe69efd","7","02:00 PM","06:00 PM",false
"4c4feb0a-1925-42fd-b318-6a016039eb1c","1","","",true
"4c4feb0a-1925-42fd-b318-6a016039eb1c","2","","",true
"4c4feb0a-1925-42fd-b318-6a016039eb1c","3","10:00 AM","08:00 PM",false
"4c4feb0a-1925-42fd-b318-6a016039eb1c","4","10:00 AM","08:00 PM",false
"4c4feb0a-1925-42fd-b318-6a016039eb1c","5","10:00 AM","08:00 PM",false
"4c4feb0a-1925-42fd-b318-6a016039eb1c","6","10:00 AM","08:00 PM",false
"4c4feb0a-1925-42fd-b318-6a016039eb1c","7","10:00 AM","06:00 PM",false
"00235bfb-b986-46ad-9f01-38a257f72afa","1","","",true
"00235bfb-b986-46ad-9f01-38a257f72afa","2","","",true
"00235bfb-b986-46ad-9f01-38a257f72afa","3","08:00 AM","07:00 PM",false
"00235bfb-b986-46ad-9f01-38a257f72afa","4","08:00 AM","07:00 PM",false
"00235bfb-b986-46ad-9f01-38a257f72afa","5","08:00 AM","07:00 PM",false
"00235bfb-b986-46ad-9f01-38a257f72afa","6","08:00 AM","05:00 PM",false
"00235bfb-b986-46ad-9f01-38a257f72afa","7","08:00 AM","05:00 PM",false
"112dad62-fd07-4af8-99ef-12b3f3bdc950","1","05:30 AM","07:00 PM",false
"112dad62-fd07-4af8-99ef-12b3f3bdc950","2","05:30 AM","07:00 PM",false
